cell,expt,isi,n_pulses,pulse_width,rep,spikes,type
42,pinp,NaN,NaN,20,10,778.999999998632,pulse
42,pinp,NaN,NaN,20,10,795.633333332262,pulse
42,pinp,NaN,NaN,20,10,849.966666665296,pulse
42,pinp,NaN,NaN,20,10,1197.96666666525,pulse
42,pinp,NaN,NaN,20,10,1522.29999999872,pulse
42,pinp,NaN,NaN,20,10,1604.03333333215,pulse
42,pinp,NaN,NaN,20,10,1732.73333333191,pulse
42,pinp,NaN,NaN,20,11,-571.866666669848,pulse
42,pinp,NaN,NaN,20,11,-443.166666670095,pulse
42,pinp,NaN,NaN,20,11,-252.500000003238,pulse
42,pinp,NaN,NaN,20,11,-223.133333336591,pulse
42,pinp,NaN,NaN,20,11,-136.2000000031,pulse
42,pinp,NaN,NaN,20,11,-119.566666669925,pulse
42,pinp,NaN,NaN,20,11,-97.3333333367918,pulse
42,pinp,NaN,NaN,20,11,-75.7333333367569,pulse
42,pinp,NaN,NaN,20,11,0.833333329865127,pulse
42,pinp,NaN,NaN,20,11,215.66666666331,pulse
42,pinp,NaN,NaN,20,11,1428.2333333299,pulse
42,pinp,NaN,NaN,20,11,1494.73333333026,pulse
42,pinp,NaN,NaN,20,11,1616.53333333015,pulse
42,pinp,NaN,NaN,20,11,1744.73333333026,pulse
42,pinp,NaN,NaN,20,11,1789.83333333008,pulse
42,pinp,NaN,NaN,20,12,-484.633333336205,pulse
42,pinp,NaN,NaN,20,12,-439.533333336385,pulse
42,pinp,NaN,NaN,20,12,-406.400000003032,pulse
42,pinp,NaN,NaN,20,12,438.433333330067,pulse
42,pinp,NaN,NaN,20,12,1428.53333333051,pulse
42,pinp,NaN,NaN,20,13,-342.366666657199,pulse
42,pinp,NaN,NaN,20,13,-39.9999999904139,pulse
42,pinp,NaN,NaN,20,13,223.900000009507,pulse
42,pinp,NaN,NaN,20,13,256.933333342658,pulse
42,pinp,NaN,NaN,20,13,269.000000009328,pulse
42,pinp,NaN,NaN,20,13,323.700000009467,pulse
42,pinp,NaN,NaN,20,13,394.066666676281,pulse
42,pinp,NaN,NaN,20,13,407.433333342851,pulse
42,pinp,NaN,NaN,20,13,430.833333342889,pulse
42,pinp,NaN,NaN,20,13,449.633333342717,pulse
42,pinp,NaN,NaN,20,13,637.700000009318,pulse
42,pinp,NaN,NaN,20,13,825.266666676271,pulse
42,pinp,NaN,NaN,20,13,913.000000009561,pulse
42,pinp,NaN,NaN,20,13,1011.10000000972,pulse
42,pinp,NaN,NaN,20,13,1065.36666667625,pulse
42,pinp,NaN,NaN,20,14,402.933333329656,pulse
42,pinp,NaN,NaN,20,14,486.033333329488,pulse
42,pinp,NaN,NaN,20,14,502.199999996265,pulse
42,pinp,NaN,NaN,20,14,647.166666662997,pulse
42,pinp,NaN,NaN,20,14,695.099999996273,pulse
42,pinp,NaN,NaN,20,14,831.69999999609,pulse
42,pinp,NaN,NaN,20,14,832.966666662742,pulse
42,pinp,NaN,NaN,20,14,985.299999996187,pulse
42,pinp,NaN,NaN,20,14,1026.5666666628,pulse
42,pinp,NaN,NaN,20,14,1086.6999999962,pulse
42,pinp,NaN,NaN,20,14,1168.63333332958,pulse
42,pinp,NaN,NaN,20,14,1184.19999999605,pulse
42,pinp,NaN,NaN,20,14,1215.89999999605,pulse
42,pinp,NaN,NaN,20,14,1244.7333333298,pulse
42,pinp,NaN,NaN,20,14,1252.93333332957,pulse
42,pinp,NaN,NaN,20,14,1313.26666666291,pulse
42,pinp,NaN,NaN,20,14,1430.4999999963,pulse
42,pinp,NaN,NaN,20,14,1701.83333332943,pulse
42,pinp,NaN,NaN,20,15,-516.599999998562,pulse
42,pinp,NaN,NaN,20,15,680.300000001807,pulse
42,pinp,NaN,NaN,20,15,1227.16666666838,pulse
42,pinp,NaN,NaN,20,15,1271.33333333495,pulse
42,pinp,NaN,NaN,20,15,1579.20000000149,pulse
42,pinp,NaN,NaN,20,15,1635.16666666828,pulse
42,pinp,NaN,NaN,20,15,1747.90000000166,pulse
42,pinp,NaN,NaN,20,15,1764.70000000154,pulse
42,pinp,NaN,NaN,20,15,1798.53333333494,pulse
42,pinp,NaN,NaN,20,16,-583.499999999276,pulse
42,pinp,NaN,NaN,20,16,-470.766666665895,pulse
42,pinp,NaN,NaN,20,16,-453.96666666602,pulse
42,pinp,NaN,NaN,20,16,-420.133333332615,pulse
42,pinp,NaN,NaN,20,16,-212.633333332633,pulse
42,pinp,NaN,NaN,20,16,-184.533333332638,pulse
42,pinp,NaN,NaN,20,16,-169.866666666167,pulse
42,pinp,NaN,NaN,20,16,-94.6999999991931,pulse
42,pinp,NaN,NaN,20,16,-70.2999999994063,pulse
42,pinp,NaN,NaN,20,16,570.366666667269,pulse
42,pinp,NaN,NaN,20,16,661.166666667214,pulse
42,pinp,NaN,NaN,20,16,758.500000000822,pulse
42,pinp,NaN,NaN,20,16,844.700000000557,pulse
42,pinp,NaN,NaN,20,16,890.866666667534,pulse
42,pinp,NaN,NaN,20,16,999.633333334259,pulse
42,pinp,NaN,NaN,20,16,1029.33333333385,pulse
42,pinp,NaN,NaN,20,16,1702.33333333408,pulse
42,pinp,NaN,NaN,20,16,1731.50000000078,pulse
42,pinp,NaN,NaN,20,16,1743.96666666735,pulse
42,pinp,NaN,NaN,20,16,1766.10000000073,pulse
42,pinp,NaN,NaN,20,16,1789.30000000082,pulse
42,pinp,NaN,NaN,20,16,1790.60000000072,pulse
42,pinp,NaN,NaN,20,17,-527.033333332383,pulse
42,pinp,NaN,NaN,20,17,-497.866666665686,pulse
42,pinp,NaN,NaN,20,17,-485.399999999117,pulse
42,pinp,NaN,NaN,20,17,-463.266666665731,pulse
42,pinp,NaN,NaN,20,17,-440.066666665643,pulse
42,pinp,NaN,NaN,20,17,-438.766666665742,pulse
42,pinp,NaN,NaN,20,17,-408.466666665845,pulse
42,pinp,NaN,NaN,20,17,-289.899999999307,pulse
42,pinp,NaN,NaN,20,17,-131.89999999895,pulse
42,pinp,NaN,NaN,20,17,-109.899999999016,pulse
42,pinp,NaN,NaN,20,17,-33.1333333324437,pulse
42,pinp,NaN,NaN,20,17,179.133333334448,pulse
42,pinp,NaN,NaN,20,17,213.800000000901,pulse
42,pinp,NaN,NaN,20,17,291.466666667475,pulse
42,pinp,NaN,NaN,20,17,302.000000001044,pulse
42,pinp,NaN,NaN,20,17,445.166666667774,pulse
42,pinp,NaN,NaN,20,17,785.400000001118,pulse
42,pinp,NaN,NaN,20,17,857.00000000088,pulse
42,pinp,NaN,NaN,20,17,1109.10000000104,pulse
42,pinp,NaN,NaN,20,17,1131.56666666737,pulse
42,pinp,NaN,NaN,20,17,1141.20000000094,pulse
42,pinp,NaN,NaN,20,17,1160.00000000076,pulse
42,pinp,NaN,NaN,20,17,1333.90000000099,pulse
42,pinp,NaN,NaN,20,17,1628.86666666736,pulse
42,pinp,NaN,NaN,20,17,1735.00000000104,pulse
42,pinp,NaN,NaN,20,17,1747.5333333341,pulse
42,pinp,NaN,NaN,20,18,-595.166666664682,pulse
42,pinp,NaN,NaN,20,18,-489.033333331008,pulse
42,pinp,NaN,NaN,20,18,-476.499999997941,pulse
42,pinp,NaN,NaN,20,18,-385.533333331296,pulse
42,pinp,NaN,NaN,20,18,-129.499999997734,pulse
42,pinp,NaN,NaN,20,18,224.400000002333,pulse
42,pinp,NaN,NaN,20,18,255.766666668933,pulse
42,pinp,NaN,NaN,20,18,273.566666669012,pulse
42,pinp,NaN,NaN,20,18,322.233333335589,pulse
42,pinp,NaN,NaN,20,18,398.366666669062,pulse
42,pinp,NaN,NaN,20,18,422.133333335751,pulse
42,pinp,NaN,NaN,20,18,511.866666668993,pulse
42,pinp,NaN,NaN,20,18,653.000000002066,pulse
42,pinp,NaN,NaN,20,18,679.933333335612,pulse
42,pinp,NaN,NaN,20,18,771.966666668959,pulse
42,pinp,NaN,NaN,20,18,790.200000002187,pulse
42,pinp,NaN,NaN,20,18,799.333333335653,pulse
42,pinp,NaN,NaN,20,18,897.833333335711,pulse
42,pinp,NaN,NaN,20,18,915.433333335386,pulse
42,pinp,NaN,NaN,20,18,952.466666668897,pulse
42,pinp,NaN,NaN,20,18,1121.76666666892,pulse
42,pinp,NaN,NaN,20,18,1190.53333333568,pulse
42,pinp,NaN,NaN,20,18,1277.76666666887,pulse
42,pinp,NaN,NaN,20,18,1352.06666666909,pulse
42,pinp,NaN,NaN,20,18,1406.83333333573,pulse
42,pinp,NaN,NaN,20,18,1529.96666666877,pulse
42,pinp,NaN,NaN,20,18,1546.3333333355,pulse
42,pinp,NaN,NaN,20,18,1627.23333333543,pulse
42,pinp,NaN,NaN,20,18,1674.5333333356,pulse
42,pinp,NaN,NaN,20,19,-580.733333333228,pulse
42,pinp,NaN,NaN,20,19,-533.433333333051,pulse
42,pinp,NaN,NaN,20,19,-382.46666666646,pulse
42,pinp,NaN,NaN,20,19,-125.066666666498,pulse
42,pinp,NaN,NaN,20,19,-108.56666666632,pulse
42,pinp,NaN,NaN,20,19,-10.9999999999673,pulse
42,pinp,NaN,NaN,20,19,504.333333333761,pulse
42,pinp,NaN,NaN,20,19,528.500000000349,pulse
42,pinp,NaN,NaN,20,19,630.600000000413,pulse
42,pinp,NaN,NaN,20,19,633.033333333515,pulse
42,pinp,NaN,NaN,20,19,656.566666667004,pulse
42,pinp,NaN,NaN,20,19,670.766666667078,pulse
42,pinp,NaN,NaN,20,19,712.16666666669,pulse
42,pinp,NaN,NaN,20,19,752.466666666805,pulse
42,pinp,NaN,NaN,20,19,849.40000000006,pulse
42,pinp,NaN,NaN,20,19,1077.50000000033,pulse
42,pinp,NaN,NaN,20,19,1326.36666666667,pulse
42,pinp,NaN,NaN,20,19,1468.166666667,pulse
42,pinp,NaN,NaN,20,19,1548.20000000018,pulse
42,pinp,NaN,NaN,20,19,1578.73333333373,pulse
42,pinp,NaN,NaN,20,19,1657.16666666685,pulse
42,pinp,NaN,NaN,20,19,1792.83333333342,pulse
42,pinp,NaN,NaN,20,20,-582.899999998517,pulse
42,pinp,NaN,NaN,20,20,-447.233333331951,pulse
42,pinp,NaN,NaN,20,20,-383.499999998548,pulse
42,pinp,NaN,NaN,20,20,-275.333333331673,pulse
42,pinp,NaN,NaN,20,20,-111.333333331913,pulse
42,pinp,NaN,NaN,20,20,314.733333334971,pulse
42,pinp,NaN,NaN,20,20,343.766666668216,pulse
42,pinp,NaN,NaN,20,20,365.133333335052,pulse
42,pinp,NaN,NaN,20,20,393.533333334744,pulse
42,pinp,NaN,NaN,20,20,429.000000001452,pulse
42,pinp,NaN,NaN,20,20,470.433333334768,pulse
42,pinp,NaN,NaN,20,20,623.133333334863,pulse
42,pinp,NaN,NaN,20,20,669.200000001638,pulse
42,pinp,NaN,NaN,20,20,695.966666668028,pulse
42,pinp,NaN,NaN,20,20,723.133333334772,pulse
42,pinp,NaN,NaN,20,20,784.433333335073,pulse
42,pinp,NaN,NaN,20,20,815.033333334668,pulse
42,pinp,NaN,NaN,20,20,956.800000001294,pulse
42,pinp,NaN,NaN,20,20,1106.96666666809,pulse
42,pinp,NaN,NaN,20,20,1188.60000000132,pulse
42,pinp,NaN,NaN,20,20,1221.26666666827,pulse
42,pinp,NaN,NaN,20,20,1481.80000000139,pulse
42,pinp,NaN,NaN,20,20,1772.73333333505,pulse
42,pinp,NaN,NaN,20,21,-435.233333333599,pulse
42,pinp,NaN,NaN,20,21,-324.800000000323,pulse
42,pinp,NaN,NaN,20,21,-295.266666666976,pulse
42,pinp,NaN,NaN,20,21,-279.466666667304,pulse
42,pinp,NaN,NaN,20,21,123.46666666599,pulse
42,pinp,NaN,NaN,20,21,127.133333332949,pulse
42,pinp,NaN,NaN,20,21,182.966666666289,pulse
42,pinp,NaN,NaN,20,21,323.39999999931,pulse
42,pinp,NaN,NaN,20,21,373.366666666243,pulse
42,pinp,NaN,NaN,20,21,695.766666666259,pulse
42,pinp,NaN,NaN,20,21,720.633333332898,pulse
42,pinp,NaN,NaN,20,21,1165.83333333301,pulse
42,pinp,NaN,NaN,20,21,1279.06666666604,pulse
42,pinp,NaN,NaN,20,21,1300.86666666602,pulse
42,pinp,NaN,NaN,20,21,1557.73333333264,pulse
42,pinp,NaN,NaN,20,21,1565.13333333305,pulse
42,pinp,NaN,NaN,20,21,1619.26666666614,pulse
42,pinp,NaN,NaN,20,21,1655.43333333289,pulse
42,pinp,NaN,NaN,20,21,1697.49999999931,pulse
42,pinp,NaN,NaN,20,21,1729.53333333271,pulse
42,pinp,NaN,NaN,20,21,1779.33333333294,pulse
42,pinp,NaN,NaN,20,22,-584.633333332476,pulse
42,pinp,NaN,NaN,20,22,-542.566666666062,pulse
42,pinp,NaN,NaN,20,22,-510.53333333266,pulse
42,pinp,NaN,NaN,20,22,-460.733333332428,pulse
42,pinp,NaN,NaN,20,22,-366.033333332325,pulse
42,pinp,NaN,NaN,20,22,-292.43333333261,pulse
42,pinp,NaN,NaN,20,22,-286.233333332348,pulse
42,pinp,NaN,NaN,20,22,-251.433333332443,pulse
42,pinp,NaN,NaN,20,22,-195.566666665854,pulse
42,pinp,NaN,NaN,20,22,-52.3333333326264,pulse
42,pinp,NaN,NaN,20,22,-47.1999999990658,pulse
42,pinp,NaN,NaN,20,22,-37.6666666657002,pulse
42,pinp,NaN,NaN,20,22,108.833333334132,pulse
42,pinp,NaN,NaN,20,22,146.533333333991,pulse
42,pinp,NaN,NaN,20,22,160.166666667465,pulse
42,pinp,NaN,NaN,20,22,229.866666667476,pulse
42,pinp,NaN,NaN,20,22,305.000000000746,pulse
42,pinp,NaN,NaN,20,22,309.600000000955,pulse
42,pinp,NaN,NaN,20,22,328.200000000834,pulse
42,pinp,NaN,NaN,20,22,406.833333334362,pulse
42,pinp,NaN,NaN,20,22,442.666666667265,pulse
42,pinp,NaN,NaN,20,22,477.23333333397,pulse
42,pinp,NaN,NaN,20,22,507.43333333412,pulse
42,pinp,NaN,NaN,20,22,531.100000000606,pulse
42,pinp,NaN,NaN,20,22,573.800000001029,pulse
42,pinp,NaN,NaN,20,22,840.766666667605,pulse
42,pinp,NaN,NaN,20,22,1183.9000000009,pulse
42,pinp,NaN,NaN,20,22,1404.36666666756,pulse
42,pinp,NaN,NaN,20,22,1642.43333333434,pulse
42,pinp,NaN,NaN,20,22,1714.73333333415,pulse
42,pinp,NaN,NaN,20,22,1740.600000001,pulse
42,pinp,NaN,NaN,20,23,-560.199999999895,pulse
42,pinp,NaN,NaN,20,23,-487.900000000081,pulse
42,pinp,NaN,NaN,20,23,-462.033333333238,pulse
42,pinp,NaN,NaN,20,23,-384.100000000217,pulse
42,pinp,NaN,NaN,20,23,293.900000000122,pulse
42,pinp,NaN,NaN,20,23,450.86666666657,pulse
42,pinp,NaN,NaN,20,23,658.666666666704,pulse
42,pinp,NaN,NaN,20,23,706.59999999998,pulse
42,pinp,NaN,NaN,20,23,747.266666666746,pulse
42,pinp,NaN,NaN,20,23,882.06666666656,pulse
42,pinp,NaN,NaN,20,23,1156.7666666665,pulse
42,pinp,NaN,NaN,20,23,1180.43333333344,pulse
42,pinp,NaN,NaN,20,23,1273.20000000009,pulse
42,pinp,NaN,NaN,20,23,1567.36666666666,pulse
42,pinp,NaN,NaN,20,24,-386.966666666467,pulse
42,pinp,NaN,NaN,20,24,-188.099999999849,pulse
42,pinp,NaN,NaN,20,24,-56.1333333330367,pulse
42,pinp,NaN,NaN,20,24,-32.9666666666526,pulse
42,pinp,NaN,NaN,20,24,-26.8666666665922,pulse
42,pinp,NaN,NaN,20,24,212.266666666892,pulse
42,pinp,NaN,NaN,20,24,230.600000000322,pulse
42,pinp,NaN,NaN,20,24,244.63333333324,pulse
42,pinp,NaN,NaN,20,24,348.63333333351,pulse
42,pinp,NaN,NaN,20,24,380.700000000161,pulse
42,pinp,NaN,NaN,20,24,407.033333333402,pulse
42,pinp,NaN,NaN,20,24,440.366666666705,pulse
42,pinp,NaN,NaN,20,24,484.100000000126,pulse
42,pinp,NaN,NaN,20,24,507.433333333665,pulse
42,pinp,NaN,NaN,20,24,703.133333333426,pulse
42,pinp,NaN,NaN,20,24,745.366666666996,pulse
42,pinp,NaN,NaN,20,24,748.26666666695,pulse
42,pinp,NaN,NaN,20,24,1039.13333333367,pulse
42,pinp,NaN,NaN,20,24,1075.03333333352,pulse
42,pinp,NaN,NaN,20,24,1106.76666666677,pulse
42,pinp,NaN,NaN,20,24,1153.23333333345,pulse
42,pinp,NaN,NaN,20,24,1260.83333333327,pulse
42,pinp,NaN,NaN,20,24,1276.00000000029,pulse
42,pinp,NaN,NaN,20,24,1346.53333333335,pulse
42,pinp,NaN,NaN,20,24,1376.1666666669,pulse
42,pinp,NaN,NaN,20,24,1423.36666666688,pulse
42,pinp,NaN,NaN,20,24,1582.30000000003,pulse
42,pinp,NaN,NaN,20,24,1647.30000000009,pulse
42,pinp,NaN,NaN,20,24,1724.93333333341,pulse
42,pinp,NaN,NaN,20,24,1795.30000000022,pulse
42,pinp,NaN,NaN,20,25,-555.333333334147,pulse
42,pinp,NaN,NaN,20,25,-477.700000000823,pulse
42,pinp,NaN,NaN,20,25,-407.333333334009,pulse
42,pinp,NaN,NaN,20,25,-382.966666667471,pulse
42,pinp,NaN,NaN,20,25,-346.200000000863,pulse
42,pinp,NaN,NaN,20,25,-307.966666667653,pulse
42,pinp,NaN,NaN,20,25,-285.766666667314,pulse
42,pinp,NaN,NaN,20,25,-190.633333334063,pulse
42,pinp,NaN,NaN,20,25,-150.000000001,pulse
42,pinp,NaN,NaN,20,25,455.133333332469,pulse
42,pinp,NaN,NaN,20,25,478.99999999936,pulse
42,pinp,NaN,NaN,20,25,551.166666665722,pulse
42,pinp,NaN,NaN,20,25,686.233333332439,pulse
42,pinp,NaN,NaN,20,25,724.433333332399,pulse
42,pinp,NaN,NaN,20,25,851.866666665956,pulse
42,pinp,NaN,NaN,20,25,887.966666665761,pulse
42,pinp,NaN,NaN,20,25,1335.53333333248,pulse
42,pinp,NaN,NaN,20,25,1387.89999999926,pulse
42,pinp,NaN,NaN,20,25,1516.99999999937,pulse
42,pinp,NaN,NaN,20,25,1523.66666666603,pulse
42,pinp,NaN,NaN,20,25,1545.83333333267,pulse
42,pinp,NaN,NaN,20,25,1559.89999999929,pulse
42,pinp,NaN,NaN,20,25,1654.46666666594,pulse
42,pinp,NaN,NaN,20,26,-542.833333333874,pulse
42,pinp,NaN,NaN,20,26,-268.400000000383,pulse
42,pinp,NaN,NaN,20,26,-174.833333333936,pulse
42,pinp,NaN,NaN,20,26,-143.633333334037,pulse
42,pinp,NaN,NaN,20,26,-114.633333334041,pulse
42,pinp,NaN,NaN,20,26,304.566666666233,pulse
42,pinp,NaN,NaN,20,26,401.866666666137,pulse
42,pinp,NaN,NaN,20,26,439.066666665894,pulse
42,pinp,NaN,NaN,20,26,702.366666665966,pulse
42,pinp,NaN,NaN,20,26,718.799999999192,pulse
42,pinp,NaN,NaN,20,26,859.466666665867,pulse
42,pinp,NaN,NaN,20,26,900.233333332835,pulse
42,pinp,NaN,NaN,20,26,935.39999999939,pulse
42,pinp,NaN,NaN,20,26,1227.96666666591,pulse
42,pinp,NaN,NaN,20,26,1235.13333333267,pulse
42,pinp,NaN,NaN,20,26,1607.06666666601,pulse
42,pinp,NaN,NaN,20,26,1673.59999999917,pulse
42,pinp,NaN,NaN,20,27,-595.566666668219,pulse
42,pinp,NaN,NaN,20,27,-529.033333335065,pulse
42,pinp,NaN,NaN,20,27,-388.166666667985,pulse
42,pinp,NaN,NaN,20,27,-248.900000001413,pulse
42,pinp,NaN,NaN,20,27,-157.66666666832,pulse
42,pinp,NaN,NaN,20,27,265.966666665008,pulse
42,pinp,NaN,NaN,20,27,271.43333333197,pulse
42,pinp,NaN,NaN,20,27,393.699999998717,pulse
42,pinp,NaN,NaN,20,27,395.299999998315,pulse
42,pinp,NaN,NaN,20,27,446.566666665149,pulse
42,pinp,NaN,NaN,20,27,487.766666665266,pulse
42,pinp,NaN,NaN,20,27,512.166666665053,pulse
42,pinp,NaN,NaN,20,27,648.599999998623,pulse
42,pinp,NaN,NaN,20,27,653.666666665231,pulse
42,pinp,NaN,NaN,20,27,656.666666665387,pulse
42,pinp,NaN,NaN,20,27,668.766666665306,pulse
42,pinp,NaN,NaN,20,27,688.499999998385,pulse
42,pinp,NaN,NaN,20,27,814.266666665389,pulse
42,pinp,NaN,NaN,20,27,956.133333331763,pulse
42,pinp,NaN,NaN,20,27,964.86666666533,pulse
42,pinp,NaN,NaN,20,27,998.633333331782,pulse
42,pinp,NaN,NaN,20,27,1057.93333333168,pulse
42,pinp,NaN,NaN,20,27,1135.86666666515,pulse
42,pinp,NaN,NaN,20,27,1244.39999999868,pulse
42,pinp,NaN,NaN,20,27,1320.8666666651,pulse
42,pinp,NaN,NaN,20,27,1330.96666666506,pulse
42,pinp,NaN,NaN,20,27,1416.8666666651,pulse
42,pinp,NaN,NaN,20,27,1464.93333333183,pulse
42,pinp,NaN,NaN,20,27,1621.63333333183,pulse
42,pinp,NaN,NaN,20,27,1745.76666666508,pulse
42,pinp,NaN,NaN,20,28,-494.266666670228,pulse
42,pinp,NaN,NaN,20,28,-414.966666670352,pulse
42,pinp,NaN,NaN,20,28,-267.366666670114,pulse
42,pinp,NaN,NaN,20,28,-163.666666669997,pulse
42,pinp,NaN,NaN,20,28,-95.4666666702906,pulse
42,pinp,NaN,NaN,20,28,-78.3000000033098,pulse
42,pinp,NaN,NaN,20,28,152.066666663359,pulse
42,pinp,NaN,NaN,20,28,356.499999996686,pulse
42,pinp,NaN,NaN,20,28,445.233333329725,pulse
42,pinp,NaN,NaN,20,28,487.999999996646,pulse
42,pinp,NaN,NaN,20,28,891.266666663341,pulse
42,pinp,NaN,NaN,20,28,1050.26666666299,pulse
42,pinp,NaN,NaN,20,28,1169.86666666298,pulse
42,pinp,NaN,NaN,20,28,1191.86666666337,pulse
42,pinp,NaN,NaN,20,28,1494.03333332975,pulse
42,pinp,NaN,NaN,20,28,1550.96666666304,pulse
42,pinp,NaN,NaN,20,29,-277.43333333683,pulse
42,pinp,NaN,NaN,20,29,-174.633333336715,pulse
42,pinp,NaN,NaN,20,29,246.733333330212,pulse
42,pinp,NaN,NaN,20,29,366.033333330051,pulse
42,pinp,NaN,NaN,20,29,820.59999999683,pulse
42,pinp,NaN,NaN,20,29,1050.36666666319,pulse
42,pinp,NaN,NaN,20,29,1103.89999999688,pulse
42,pinp,NaN,NaN,20,29,1379.73333333002,pulse
42,pinp,NaN,NaN,20,29,1440.76666666342,pulse
42,pinp,NaN,NaN,20,29,1467.23333333011,pulse
42,pinp,NaN,NaN,20,29,1699.96666666339,pulse
42,pinp,NaN,NaN,20,29,1799.6666666636,pulse
42,pinp,NaN,NaN,20,30,-540.100000001985,pulse
42,pinp,NaN,NaN,20,30,-440.400000001773,pulse
42,pinp,NaN,NaN,20,30,-413.800000002084,pulse
42,pinp,NaN,NaN,20,30,-383.366666668735,pulse
42,pinp,NaN,NaN,20,30,-195.300000002135,pulse
42,pinp,NaN,NaN,20,30,-125.90000000182,pulse
42,pinp,NaN,NaN,20,30,138.399999998001,pulse
42,pinp,NaN,NaN,20,30,156.733333331431,pulse
42,pinp,NaN,NaN,20,30,175.533333331259,pulse
42,pinp,NaN,NaN,20,30,180.699999998069,pulse
42,pinp,NaN,NaN,20,30,335.799999998017,pulse
42,pinp,NaN,NaN,20,30,724.63333333144,pulse
42,pinp,NaN,NaN,20,30,863.299999998162,pulse
42,pinp,NaN,NaN,20,30,946.833333331142,pulse
42,pinp,NaN,NaN,20,30,1283.56666666468,pulse
42,pinp,NaN,NaN,20,30,1795.1999999982,pulse
42,pinp,NaN,NaN,20,31,-402.10000000161,pulse
42,pinp,NaN,NaN,20,31,-322.900000001937,pulse
42,pinp,NaN,NaN,20,31,-316.900000001624,pulse
42,pinp,NaN,NaN,20,31,-181.833333334907,pulse
42,pinp,NaN,NaN,20,31,-84.5666666682519,pulse
42,pinp,NaN,NaN,20,31,348.933333331388,pulse
42,pinp,NaN,NaN,20,31,465.899999998328,pulse
42,pinp,NaN,NaN,20,31,621.833333331324,pulse
42,pinp,NaN,NaN,20,31,799.73333333146,pulse
42,pinp,NaN,NaN,20,31,865.299999998115,pulse
42,pinp,NaN,NaN,20,31,1246.46666666467,pulse
42,pinp,NaN,NaN,20,31,1251.16666666509,pulse
42,pinp,NaN,NaN,20,31,1309.93333333163,pulse
42,pinp,NaN,NaN,20,31,1342.23333333148,pulse
42,pinp,NaN,NaN,20,31,1396.59999999822,pulse
42,pinp,NaN,NaN,20,31,1428.36666666472,pulse
42,pinp,NaN,NaN,20,31,1459.03333333172,pulse
42,pinp,NaN,NaN,20,31,1506.36666666469,pulse
42,pinp,NaN,NaN,20,31,1649.79999999832,pulse
42,pinp,NaN,NaN,20,31,1766.96666666476,pulse
42,pinp,NaN,NaN,20,32,-590.233333336982,pulse
42,pinp,NaN,NaN,20,32,-473.066666670547,pulse
42,pinp,NaN,NaN,20,32,-16.7333333370152,pulse
42,pinp,NaN,NaN,20,32,268.299999996088,pulse
42,pinp,NaN,NaN,20,32,314.633333329766,pulse
42,pinp,NaN,NaN,20,32,331.733333329794,pulse
42,pinp,NaN,NaN,20,32,676.066666662791,pulse
42,pinp,NaN,NaN,20,32,734.799999996085,pulse
42,pinp,NaN,NaN,20,32,881.866666662972,pulse
42,pinp,NaN,NaN,20,32,984.499999996387,pulse
42,pinp,NaN,NaN,20,32,1008.13333332962,pulse
42,pinp,NaN,NaN,20,32,1435.76666666286,pulse
42,pinp,NaN,NaN,20,32,1459.39999999609,pulse
42,pinp,NaN,NaN,20,32,1539.03333332937,pulse
42,pinp,NaN,NaN,20,32,1676.06666666279,pulse
42,pinp,NaN,NaN,20,32,1779.46666666276,pulse
42,pinp,NaN,NaN,20,33,-547.733333329688,pulse
42,pinp,NaN,NaN,20,33,-444.333333329723,pulse
42,pinp,NaN,NaN,20,33,-216.699999996308,pulse
42,pinp,NaN,NaN,20,33,-190.033333329666,pulse
42,pinp,NaN,NaN,20,33,-171.999999996387,pulse
42,pinp,NaN,NaN,20,33,-156.533333329662,pulse
42,pinp,NaN,NaN,20,33,-43.0333333297312,pulse
42,pinp,NaN,NaN,20,33,466.800000003786,pulse
42,pinp,NaN,NaN,20,33,492.933333337078,pulse
42,pinp,NaN,NaN,20,33,651.566666670533,pulse
42,pinp,NaN,NaN,20,33,665.566666670202,pulse
42,pinp,NaN,NaN,20,33,670.933333336961,pulse
42,pinp,NaN,NaN,20,33,769.166666670571,pulse
42,pinp,NaN,NaN,20,33,817.533333336996,pulse
42,pinp,NaN,NaN,20,33,857.90000000361,pulse
42,pinp,NaN,NaN,20,33,989.866666670423,pulse
42,pinp,NaN,NaN,20,33,1174.63333333717,pulse
42,pinp,NaN,NaN,20,33,1660.0333333372,pulse
42,pinp,NaN,NaN,20,34,-547.933333331457,pulse
42,pinp,NaN,NaN,20,34,-327.233333331606,pulse
42,pinp,NaN,NaN,20,34,250.300000001971,pulse
42,pinp,NaN,NaN,20,34,345.700000001671,pulse
42,pinp,NaN,NaN,20,34,360.600000001796,pulse
42,pinp,NaN,NaN,20,34,392.600000001949,pulse
42,pinp,NaN,NaN,20,34,971.300000001975,pulse
42,pinp,NaN,NaN,20,34,1017.20000000159,pulse
42,pinp,NaN,NaN,20,34,1073.83333333519,pulse
42,pinp,NaN,NaN,20,34,1225.70000000178,pulse
42,pinp,NaN,NaN,20,34,1239.80000000165,pulse
42,pinp,NaN,NaN,20,34,1567.66666666863,pulse
42,pinp,NaN,NaN,20,35,-206.266666662486,pulse
42,pinp,NaN,NaN,20,35,-171.16666666243,pulse
42,pinp,NaN,NaN,20,35,-75.0333333289745,pulse
42,pinp,NaN,NaN,20,35,-50.2999999957865,pulse
