spikes,icis,rep
566.4333333,64,9
706.6333333,64,9
1224.6,64,9
1349.766667,64,9
2675.633333,64,9
2738.333333,64,9
2769.333333,64,9
2838.866667,64,9
2902.566667,64,9
-695.2333333,128,9
-681.7,128,9
-666.0666667,128,9
-636.5333333,128,9
-128.8,128,9
10.1,128,9
14.83333333,128,9
211.3333333,128,9
233.1333333,128,9
312.5666667,128,9
318.4333333,128,9
717,128,9
817.8333333,128,9
853.6666667,128,9
856.7333333,128,9
1253.2,128,9
1416.2,128,9
1499.733333,128,9
1892.833333,128,9
1921.8,128,9
2243.933333,128,9
2251.333333,128,9
2261.1,128,9
2271.433333,128,9
2289.3,128,9
2524.533333,128,9
2528.533333,128,9
2683,128,9
-917.4666667,256,9
89.33333333,256,9
366.2,256,9
441.7333333,256,9
463.7,256,9
794.4333333,256,9
799.5333333,256,9
1042.033333,256,9
1200.633333,256,9
1214.866667,256,9
1396.733333,256,9
1495.066667,256,9
1633.7,256,9
1664.7,256,9
1751.333333,256,9
1806,256,9
1957.266667,256,9
2356.133333,256,9
2358.1,256,9
2479.033333,256,9
2522.166667,256,9
2532.233333,256,9
2746.633333,256,9
2778.7,256,9
2787.233333,256,9
2834.566667,256,9
2851,256,9
2868,256,9
-590.1666667,1,10
-454.1666667,1,10
-410.3,1,10
-29.33333333,1,10
-5.733333333,1,10
23.46666667,1,10
28.9,1,10
53.63333333,1,10
182.7,1,10
242.5666667,1,10
1516.366667,1,10
1722.866667,1,10
1946.8,1,10
2128.466667,1,10
2156.466667,1,10
2413,1,10
2515.233333,1,10
2613.133333,1,10
2749.7,1,10
2916.4,1,10
2950.766667,1,10
-842.7666667,2,10
-802.6333333,2,10
-731.6333333,2,10
-680.3666667,2,10
-581.8,2,10
-519.9,2,10
-466.6,2,10
-379.7,2,10
-322.8,2,10
2095.666667,2,10
2203.133333,2,10
2504.766667,2,10
2571.066667,2,10
2620.9,2,10
2830.133333,2,10
2910.666667,2,10
-984.8,4,10
-960.5333333,4,10
-552.1333333,4,10
-513.1333333,4,10
-316.1666667,4,10
-298.6333333,4,10
-141.8666667,4,10
-59.26666667,4,10
2010.3,4,10
2031.866667,4,10
2274.666667,4,10
2351.4,4,10
2510.633333,4,10
2612.7,4,10
2706.333333,4,10
2968.966667,4,10
-845.3666667,8,10
-768.6333333,8,10
-609.4,8,10
-507.3333333,8,10
-413.7,8,10
-151.0666667,8,10
-67.73333333,8,10
756.4333333,8,10
1427.133333,8,10
2101.233333,8,10
2118.366667,8,10
2160.866667,8,10
2236.9,8,10
2356.2,8,10
2360.633333,8,10
2425.366667,8,10
2729.566667,8,10
2744.333333,8,10
2869.166667,8,10
-793.2333333,16,10
-679.1666667,16,10
-664.6666667,16,10
-374.3666667,16,10
-67.73333333,16,10
2032.033333,16,10
2129.9,16,10
2154.166667,16,10
2562.566667,16,10
2601.566667,16,10
2798.533333,16,10
2816.066667,16,10
2972.833333,16,10
-922.2333333,32,10
-620.6,32,10
-554.3,32,10
-504.4666667,32,10
-295.2333333,32,10
-214.7,32,10
-33.93333333,32,10
36.43333333,32,10
1752.033333,32,10
1781.266667,32,10
1829.133333,32,10
2015.033333,32,10
2332.166667,32,10
2446.233333,32,10
2460.733333,32,10
2751.033333,32,10
-979.5666667,64,10
-723.0333333,64,10
-620.8,64,10
-522.9,64,10
-386.3333333,64,10
-219.6333333,64,10
-185.2666667,64,10
-49.56666667,64,10
391.8666667,64,10
420.6666667,64,10
425.8333333,64,10
484.9666667,64,10
488.3666667,64,10
1288.366667,64,10
1336.733333,64,10
1393.633333,64,10
1910.5,64,10
1911.466667,64,10
1933,64,10
2220.6,64,10
2662.166667,64,10
2675.7,64,10
2764.166667,64,10
2807.166667,64,10
-959.1666667,128,10
-883.1333333,128,10
-763.8333333,128,10
-759.4,128,10
-694.6666667,128,10
-390.4666667,128,10
-375.7,128,10
-250.8666667,128,10
750.7333333,128,10
877.3666667,128,10
1648.6,128,10
1895.5,128,10
2009.433333,128,10
2545.9,128,10
2681.9,128,10
2725.766667,128,10
-899.4333333,256,10
-457.8666667,256,10
-444.3333333,256,10
-355.8666667,256,10
-312.8666667,256,10
13.3,256,10
1032.566667,256,10
1238.5,256,10
1665.133333,256,10
2079.3,256,10
2212.066667,256,10
2442.866667,256,10
2614.933333,256,10
2975.933333,256,10
-699.9666667,1,11
8.366666667,1,11
28.23333333,1,11
37.7,1,11
2135.666667,1,11
2473.266667,1,11
2559.9,1,11
2607.133333,1,11
2703.666667,1,11
-835.4666667,2,11
-518.5333333,2,11
-407.9666667,2,11
1202.766667,2,11
2078.766667,2,11
2111.433333,2,11
2266.7,2,11
2366.966667,2,11
2467.633333,2,11
2722.133333,2,11
2892.566667,2,11
-984.3666667,4,11
-646.7666667,4,11
-560.1333333,4,11
-512.9,4,11
-416.3666667,4,11
1090.233333,4,11
2280,4,11
2354.9,4,11
-728.2,8,11
-260.0666667,8,11
14.7,8,11
2027.766667,8,11
2230.4,8,11
2380.2,8,11
2657.8,8,11
2998.4,8,11
-845.4,16,11
-770.5,16,11
1737.233333,16,11
2295.233333,16,11
2612.166667,16,11
2722.733333,16,11
-942.6333333,32,11
-791.5333333,32,11
-485.2333333,32,11
-103.2666667,32,11
-41.3,32,11
2091.066667,32,11
2436.066667,32,11
-929.3333333,64,11
-698.5333333,64,11
-526.4666667,64,11
-165.4666667,64,11
130.3666667,64,11
433.8,64,11
438.6333333,64,11
1478.566667,64,11
2188.066667,64,11
2339.166667,64,11
2645.466667,64,11
-954.6666667,128,11
-854.4,128,11
-753.7333333,128,11
-499.2333333,128,11
-328.8,128,11
-45.86666667,128,11
121.2333333,128,11
368.7666667,128,11
482.9,128,11
497.1,128,11
519.7,128,11
664.6,128,11
929.9333333,128,11
1110.6,128,11
1254.666667,128,11
1400.8,128,11
1417.4,128,11
1503.533333,128,11
1508.9,128,11
1823.166667,128,11
1928.6,128,11
2037.833333,128,11
2439.866667,128,11
2908,128,11
-894.9666667,256,11
-745.1666667,256,11
-467.5666667,256,11
-126.9666667,256,11
33.06666667,256,11
710,256,11
759.5666667,256,11
1702.733333,256,11
1778.366667,256,11
1815.9,256,11
2185.633333,256,11
-484.4,1,12
-249.5,1,12
-83.36666667,1,12
125.3333333,1,12
140.8,1,12
169.3,1,12
202.3,1,12
334.4666667,1,12
406.2333333,1,12
748.7333333,1,12
921.8,1,12
1621.4,1,12
1743.133333,1,12
2024.966667,1,12
2300.5,1,12
2313.2,1,12
2331.166667,1,12
2485.4,1,12
2638,1,12
2985.166667,1,12
-701,2,12
-548.0666667,2,12
-543.7333333,2,12
-498.2666667,2,12
-484.8,2,12
-468.8,2,12
-326.7333333,2,12
-306.4333333,2,12
-23.3,2,12
143.4,2,12
640.3666667,2,12
671.0666667,2,12
1651,2,12
2088.1,2,12
2211.7,2,12
2291.6,2,12
2496.666667,2,12
2500.166667,2,12
2958.533333,2,12
-851.5333333,4,12
-838.8333333,4,12
-820.8666667,4,12
-666.6333333,4,12
-514.0333333,4,12
-166.8666667,4,12
-139.2666667,4,12
-59.93333333,4,12
1379.733333,4,12
2577.5,4,12
2950.1,4,12
-964.8666667,8,12
-846.5666667,8,12
-816.0333333,8,12
-659.0666667,8,12
-602.8,8,12
-414.7666667,8,12
-412.4666667,8,12
-62.26666667,8,12
811.0333333,8,12
2634.033333,8,12
2731.633333,8,12
2850.233333,8,12
-908.3333333,16,12
-828.4333333,16,12
-623.3666667,16,12
-619.8666667,16,12
-161.5,16,12
-90.6,16,12
58.53333333,16,12
697.2,16,12
1266.933333,16,12
1281.2,16,12
1432.833333,16,12
2109.9,16,12
2160.5,16,12
2278.8,16,12
2309.333333,16,12
2466.3,16,12
2522.566667,16,12
2710.6,16,12
2712.9,16,12
-945.0666667,32,12
-100,32,12
-57.13333333,32,12
-53.36666667,32,12
-27.7,32,12
22.2,32,12
656.6666667,32,12
709.1,32,12
751.3666667,32,12
878.8,32,12
1091.466667,32,12
1155.933333,32,12
1739.666667,32,12
1862.133333,32,12
1895.333333,32,12
2118.433333,32,12
2646.333333,32,12
2881.233333,32,12
-496.6666667,64,12
-399.0666667,64,12
-280.4666667,64,12
-67.03333333,64,12
123.8333333,64,12
653.3333333,64,12
717.1333333,64,12
1925.8,64,12
1932.3,64,12
2211.366667,64,12
2322.866667,64,12
2610.533333,64,12
2662.533333,64,12
-914.0333333,128,12
-802.5333333,128,12
-514.8666667,128,12
-462.8666667,128,12
120.1333333,128,12
1290.166667,128,12
1364,128,12
2256.3,128,12
2277.966667,128,12
-574.5333333,256,12
-201.9333333,256,12
19,256,12
253.5,256,12
274.4333333,256,12
600.5666667,256,12
666.8666667,256,12
699.7666667,256,12
867.1666667,256,12
941.7333333,256,12
1055.6,256,12
1267.433333,256,12
1317.433333,256,12
1366.3,256,12
1395.933333,256,12
1427.166667,256,12
1460.5,256,12
1481.533333,256,12
1590.933333,256,12
2435.066667,256,12
2588,256,12
2592.333333,256,12
2637.8,256,12
2651.266667,256,12
2667.266667,256,12
2809.333333,256,12
2829.633333,256,12
-723.9,1,13
26.76666667,1,13
51.8,1,13
149.6,1,13
204.1333333,1,13
478.1666667,1,13
492.6666667,1,13
547.1666667,1,13
583.5333333,1,13
1174.866667,1,13
1205,1,13
1288.9,1,13
2147.633333,1,13
2188.366667,1,13
2574.266667,1,13
-436.0666667,2,13
1166.5,2,13
1917.9,2,13
2131.5,2,13
2145.2,2,13
2826.1,2,13
-879.7333333,4,13
-858.0666667,4,13
1582.8,4,13
2042.866667,4,13
2097.633333,4,13
2874.466667,4,13
-250.9,8,13
-80.56666667,8,13
1551.766667,8,13
2180.1,8,13
2294.933333,8,13
2313.366667,8,13
2400.533333,8,13
2411.633333,8,13
2504.9,8,13
2511.966667,8,13
2678.533333,8,13
2697.7,8,13
2734.233333,8,13
2892.566667,8,13
2903.966667,8,13
-209.8333333,16,13
-162.1333333,16,13
2106.3,16,13
2699.966667,16,13
-993.9,32,13
-980.2,32,13
-299.3,32,13
153.4333333,32,13
184.5,32,13
941.8,32,13
1405.166667,32,13
1426.866667,32,13
1735.166667,32,13
1799.533333,32,13
2565.233333,32,13
2617,32,13
2656.166667,32,13
2718.8,32,13
-57.7,64,13
203.2,64,13
972.4,64,13
1350.266667,64,13
1556.233333,64,13
1563.833333,64,13
1569.933333,64,13
1572.6,64,13
2406.8,64,13
-576.1333333,128,13
-524.3666667,128,13
-485.2,128,13
-422.5666667,128,13
465.7666667,128,13
524.5,128,13
764.3333333,128,13
777.0666667,128,13
1543.8,128,13
-955.9666667,256,13
-841.1333333,256,13
-822.7,256,13
-735.5333333,256,13
-724.4333333,256,13
-631.1666667,256,13
-624.1,256,13
-457.5333333,256,13
-438.3666667,256,13
-401.8333333,256,13
-243.5,256,13
-232.1,256,13
-39.76666667,256,13
524,256,13
603.7666667,256,13
734.4,256,13
979.9,256,13
1177.666667,256,13
1273.833333,256,13
2936.866667,256,13
2984.566667,256,13
-482.1333333,1,14
-451.9,1,14
-24.83333333,1,14
-0.533333333,1,14
12.56666667,1,14
28.8,1,14
485.9,1,14
2144.533333,1,14
2199.3,1,14
2430.966667,1,14
-977.7666667,2,14
-937.0333333,2,14
-551.1333333,2,14
28.86666667,2,14
919.7666667,2,14
1753.433333,2,14
1787.466667,2,14
2047.533333,2,14
2070.9,2,14
2088.4,2,14
2143.466667,2,14
2272.166667,2,14
2297.166667,2,14
2305.2,2,14
2386.166667,2,14
2464.933333,2,14
2674.4,2,14
2698.4,2,14
2734.433333,2,14
2857.966667,2,14
-997.9,4,14
-869.2,4,14
-844.2,4,14
-836.1666667,4,14
-755.2,4,14
-676.4333333,4,14
-466.9666667,4,14
-442.9666667,4,14
-406.9333333,4,14
-283.4,4,14
2041.533333,4,14
2178.166667,4,14
2490.466667,4,14
2496.133333,4,14
2726.1,4,14
2742.8,4,14
-947.2,8,14
-634.9,8,14
-629.2333333,8,14
-399.2666667,8,14
-382.5666667,8,14
2032.8,8,14
2240.5,8,14
2258.466667,8,14
2465.1,8,14
-980.8333333,16,14
-926.0666667,16,14
-694.4,16,14
130.1,16,14
2070.7,16,14
2122.633333,16,14
2156.9,16,14
2167.066667,16,14
2210.866667,16,14
2471.8,16,14
2567.866667,16,14
2659.833333,16,14
-913.0333333,32,14
-349.2333333,32,14
1200.133333,32,14
1210.666667,32,14
1772.733333,32,14
1832.866667,32,14
1866.233333,32,14
1897.866667,32,14
2061.2,32,14
2653.933333,32,14
2684.166667,32,14
-928.5666667,64,14
-594,64,14
843.5,64,14
1886.3,64,14
2122.966667,64,14
2459.266667,64,14
-997.0666667,128,14
-660.7666667,128,14
1525.433333,128,14
2223,128,14
2786.8,128,14
-884.9,256,14
-866.9333333,256,14
-660.3,256,14
-44.1,256,14
23.66666667,256,14
274.7666667,256,14
620.8,256,14
780.7,256,14
784.7,256,14
1369.933333,256,14
1410.966667,256,14
2191.466667,256,14
2526.033333,256,14
-979.1333333,1,15
-968.9666667,1,15
-925.1666667,1,15
-664.2333333,1,15
-568.1666667,1,15
-476.2,1,15
12.7,1,15
23.63333333,1,15
1377.033333,1,15
1766.766667,1,15
-489.6666667,2,15
2106.533333,2,15
2195.5,2,15
2103.2,4,15
2159.9,4,15
2221.333333,4,15
2294.2,4,15
-719.9333333,8,15
-234.5666667,8,15
-38.66666667,8,15
382.5666667,8,15
1207.166667,8,15
2147.8,8,15
2187.933333,8,15
2207.6,8,15
2232.2,8,15
2283.833333,8,15
2679.733333,8,15
2690.733333,8,15
2779.766667,8,15
2993.766667,8,15
-946.6333333,16,15
-749.9333333,16,15
-545.5333333,16,15
96.5,16,15
1861.5,16,15
1870.1,16,15
2098.2,16,15
2553.6,16,15
2917.9,16,15
-992.1333333,32,15
-930.7,32,15
-857.8333333,32,15
-34.03333333,32,15
1493.3,32,15
1694.266667,32,15
2205.4,32,15
2402.1,32,15
2606.5,32,15
-587.8,64,15
-223.5,64,15
655.6,64,15
1015.1,64,15
1039.466667,64,15
1246.766667,64,15
1247.766667,64,15
2635.7,64,15
-935.2,128,15
392.1333333,128,15
399.7,128,15
1223.233333,128,15
1277.7,128,15
1440.966667,128,15
1559.066667,128,15
2426.766667,128,15
2912.133333,128,15
-972.2666667,256,15
-932.1333333,256,15
-912.4666667,256,15
-887.8666667,256,15
-836.2333333,256,15
-440.3333333,256,15
-429.3333333,256,15
-340.3,256,15
-126.3,256,15
-29.4,256,15
28.33333333,256,15
780.1666667,256,15
-131.2666667,1,16
25.46666667,1,16
40.63333333,1,16
168.4,1,16
1260.266667,1,16
1287.6,1,16
1455.966667,1,16
1639.233333,1,16
1668.166667,1,16
1864.266667,1,16
2147.3,1,16
2324.466667,1,16
2327.033333,1,16
2470.433333,1,16
2553.433333,1,16
2640.833333,1,16
2736.633333,1,16
2852.5,1,16
-918.6333333,2,16
-780.6333333,2,16
-615.0666667,2,16
-610.3333333,2,16
-201.7,2,16
-172.5333333,2,16
-76.03333333,2,16
1213.7,2,16
1374.5,2,16
1569.3,2,16
1862.4,2,16
2179.266667,2,16
2334.3,2,16
-951.8,4,16
-124.1,4,16
2220.2,4,16
2380.933333,4,16
2563.833333,4,16
2712.366667,4,16
-956.7666667,8,16
-801.7333333,8,16
2388.066667,8,16
2456.466667,8,16
-495.2,16,16
-468.7,16,16
-410.2666667,16,16
9.266666667,16,16
933.7333333,16,16
1260.766667,16,16
1337.633333,16,16
1381.733333,16,16
1742.866667,16,16
1761.733333,16,16
1828.7,16,16
2003.133333,16,16
2189.6,16,16
19.73333333,32,16
1486,32,16
2102.9,32,16
2141.233333,32,16
2178.333333,32,16
2189.666667,32,16
-905.1666667,64,16
-744.4333333,64,16
-561.5333333,64,16
-413,64,16
-33.56666667,64,16
42.66666667,64,16
45.5,64,16
55.7,64,16
140.8333333,64,16
205.3333333,64,16
244.5333333,64,16
265.4,64,16
584.8,64,16
751.4333333,64,16
876.8,64,16
1647.466667,64,16
1674.133333,64,16
1784.466667,64,16
1901.7,64,16
1983.2,64,16
2206.733333,64,16
2344.733333,64,16
2510.3,64,16
2515.033333,64,16
2923.666667,64,16
2952.833333,64,16
-972.7333333,128,16
-795.5666667,128,16
-793,128,16
-649.6,128,16
-566.6,128,16
-479.2,128,16
-383.4,128,16
-267.5333333,128,16
1162.966667,128,16
1559.333333,128,16
1650.466667,128,16
1655,128,16
1669.3,128,16
2102.466667,128,16
-979.0333333,256,16
-967.7,256,16
-24.13333333,256,16
378.5,256,16
393.1333333,256,16
1042.566667,256,16
1165.5,256,16
1483.466667,256,16
1550.433333,256,16
1827.866667,256,16
1951.366667,256,16
2635.5,256,16
2662,256,16
2720.433333,256,16
1344,1,17
1500.433333,1,17
1710.066667,1,17
2237.133333,1,17
2547.433333,1,17
-959.7666667,2,17
-666.7333333,2,17
1015.5,2,17
1471.933333,2,17
1702.566667,2,17
1835.633333,2,17
1870.8,2,17
1879.633333,2,17
2209.566667,2,17
2572.133333,2,17
2804.866667,2,17
-217.2666667,4,17
11.93333333,4,17
-477.7,8,17
712,8,17
768.7333333,8,17
1998.166667,8,17
2924.1,8,17
-937.1666667,16,17
-574.6,16,17
-341.8666667,16,17
-19.4,16,17
1396.266667,16,17
2062.266667,16,17
2160.5,16,17
2526.433333,16,17
1900.6,32,17
2165.6,32,17
2458.633333,32,17
-196.0333333,64,17
-193.2333333,64,17
-183.9,64,17
-166.3666667,64,17
157.1,64,17
1236.133333,64,17
1446.3,64,17
1460.2,64,17
1972.866667,64,17
1987.533333,64,17
2044.9,64,17
2065.4,64,17
2653.033333,64,17
-732,128,17
-663.6,128,17
386.4666667,128,17
524.2,128,17
-964.8666667,256,17
-598.9333333,256,17
3.666666667,256,17
162.9,256,17
264.7,256,17
268.5666667,256,17
524.3333333,256,17
1042.8,256,17
1546.966667,256,17
2940,256,17
2942.8,256,17
2952.133333,256,17
2969.666667,256,17
-729.6333333,1,18
-682.5666667,1,18
-577.4333333,1,18
-346.7333333,1,18
-319.2,1,18
-124.4666667,1,18
44.4,1,18
141.4333333,1,18
166.6333333,1,18
515.2333333,1,18
788.5333333,1,18
1237,1,18
1513.466667,1,18
2079.866667,1,18
2214,1,18
2727.4,1,18
2849.566667,1,18
-922.0666667,2,18
-408.6666667,2,18
-286.5,2,18
23.46666667,2,18
1265.133333,2,18
1404.833333,2,18
2139.766667,2,18
2388.966667,2,18
2398.4,2,18
2435.466667,2,18
2581.366667,2,18
2583.666667,2,18
2675.6,2,18
2871.1,2,18
2882.833333,2,18
2947.033333,2,18
-862.7333333,4,18
-756.6,4,18
-604.6333333,4,18
-374.8,4,18
29.33333333,4,18
417.2666667,4,18
473.5,4,18
1155.333333,4,18
1594.4,4,18
2102.933333,4,18
2117.2,4,18
2146.266667,4,18
2246.9,4,18
2291.8,4,18
2518.366667,4,18
2734.766667,4,18
-641.9,8,18
-574.1,8,18
-20.83333333,8,18
1754.766667,8,18
2033.266667,8,18
2076.166667,8,18
2119.333333,8,18
2159.533333,8,18
2340.166667,8,18
2526.466667,8,18
-985.6,16,18
-736.4,16,18
-726.9666667,16,18
-689.9,16,18
-544,16,18
-541.7,16,18
-449.7666667,16,18
-254.2666667,16,18
-242.5333333,16,18
-178.3333333,16,18
1333.933333,16,18
1412.033333,16,18
1780.866667,16,18
1797.766667,16,18
1813.466667,16,18
2273.3,16,18
2379.433333,16,18
2531.4,16,18
2761.233333,16,18
-911.9666667,32,18
461.1,32,18
812.4333333,32,18
827.1666667,32,18
1161.866667,32,18
1662.833333,32,18
1673.266667,32,18
1700.8,32,18
1773.5,32,18
2406.4,32,18
2453.466667,32,18
2558.6,32,18
2789.3,32,18
2816.833333,32,18
-984.4666667,64,18
-883.8333333,64,18
-838.9333333,64,18
-612.3666667,64,18
-395.9666667,64,18
-62.26666667,64,18
-18.1,64,18
53.73333333,64,18
60.93333333,64,18
179.9333333,64,18
396.6,64,18
526.2666667,64,18
533.4333333,64,18
566.4333333,64,18
796.5666667,64,18
988,64,18
1023.8,64,18
1432.733333,64,18
1455.566667,64,18
2082.8,64,18
2097.233333,64,18
2504.8,64,18
2572.6,64,18
-530.1666667,128,18
-422.5666667,128,18
-307.9333333,128,18
41.26666667,128,18
53.56666667,128,18
106.3333333,128,18
111.0333333,128,18
286.1,128,18
1032.366667,128,18
1240.7,128,18
1328.833333,128,18
1576.3,128,18
1621,128,18
1911.366667,128,18
1970.2,128,18
2218.733333,128,18
-888.2333333,256,18
-577.9333333,256,18
284.9666667,256,18
441.6666667,256,18
503.7666667,256,18
654.0666667,256,18
664.0333333,256,18
758.9,256,18
823.4,256,18
1268.733333,256,18
1389.2,256,18
1518.766667,256,18
1766.7,256,18
1957.366667,256,18
2595.233333,256,18
2702.833333,256,18
2817.466667,256,18
-834.9333333,1,19
-742.9,1,19
-733.4666667,1,19
-711.9666667,1,19
-665.6666667,1,19
-594.7,1,19
-561.0666667,1,19
-329.6666667,1,19
33,1,19
179.3333333,1,19
340.5666667,1,19
605.4666667,1,19
721.5333333,1,19
1593.766667,1,19
1657.2,1,19
2596.133333,1,19
2674.466667,1,19
-844.3,2,19
-769.3666667,2,19
-735.1333333,2,19
-416.4333333,2,19
-161.0333333,2,19
27.7,2,19
198.5666667,2,19
1015.633333,2,19
1176.4,2,19
1309.8,2,19
1323.066667,2,19
1423.633333,2,19
1616.833333,2,19
1622.266667,2,19
1634.266667,2,19
1636.566667,2,19
1693.033333,2,19
1712.433333,2,19
1878.666667,2,19
1984.366667,2,19
2078.733333,2,19
2324.133333,2,19
2413,2,19
2526.033333,2,19
2780.933333,2,19
-671,4,19
-281.1666667,4,19
-229.7333333,4,19
-115.5666667,4,19
-96.93333333,4,19
1381.366667,4,19
1786.4,4,19
2151.566667,4,19
2260.766667,4,19
2425.566667,4,19
2917.533333,4,19
2961.7,4,19
-699.8666667,8,19
-504.1,8,19
-463.3333333,8,19
-455.2333333,8,19
-442.6666667,8,19
-134.1333333,8,19
-103.8333333,8,19
1786.466667,8,19
2281.1,8,19
2356.033333,8,19
2390.266667,8,19
2708.966667,8,19
2964.366667,8,19
-523.9333333,16,19
-445.6,16,19
35.33333333,16,19
999.9666667,16,19
1113.433333,16,19
1386.833333,16,19
1466,16,19
1645.8,16,19
1654.033333,16,19
1689.266667,16,19
2046.266667,16,19
2055.2,16,19
2092.6,16,19
2465.033333,16,19
2854.866667,16,19
2906.3,16,19
-979.1333333,32,19
-869.9333333,32,19
-705.1333333,32,19
-213.1666667,32,19
-169,32,19
-44.63333333,32,19
-35.1,32,19
-12.6,32,19
12.3,32,19
295.8333333,32,19
429.4333333,32,19
474.9666667,32,19
768.8333333,32,19
1025.7,32,19
1161.266667,32,19
1439.833333,32,19
1510.6,32,19
1929.566667,32,19
2324.433333,32,19
2387.9,32,19
2506.133333,32,19
2511.9,32,19
2587.4,32,19
2837.9,32,19
-960.7666667,64,19
-113.7,64,19
173.6,64,19
319.1,64,19
690.5666667,64,19
840.4666667,64,19
1026,64,19
1224.8,64,19
1412.4,64,19
1420.233333,64,19
1658.133333,64,19
2446.833333,64,19
2642.6,64,19
2683.366667,64,19
2691.466667,64,19
2704.033333,64,19
-965.8333333,128,19
-785.2,128,19
-598.9,128,19
-13.1,128,19
8.6,128,19
277.2,128,19
453,128,19
681.6666667,128,19
1097.533333,128,19
1176.6,128,19
1746.9,128,19
1821,128,19
2311.766667,128,19
2403.8,128,19
2413.233333,128,19
2434.733333,128,19
2481.033333,128,19
2552,128,19
2585.633333,128,19
2817.033333,128,19
-806.3,256,19
-742.8333333,256,19
-624.6,256,19
-618.8333333,256,19
-543.3333333,256,19
-292.8333333,256,19
1.333333333,256,19
6.266666667,256,19
275.4,256,19
840.6333333,256,19
863.8666667,256,19
908.3666667,256,19
957.4666667,256,19
1373.3,256,19
1415.7,256,19
1450.033333,256,19
1593.066667,256,19
1606.433333,256,19
1902.3,256,19
2196.6,256,19
-941.9666667,1,20
-296.5,1,20
-39.16666667,1,20
44.26666667,1,20
2090.233333,1,20
2671.566667,1,20
-893.5666667,2,20
-772.5666667,2,20
-328.9,2,20
-297.7333333,2,20
40.86666667,2,20
62.3,2,20
477.3333333,2,20
1778.8,2,20
2060.1,2,20
2377.966667,2,20
2719.4,2,20
-464.4666667,4,20
-84.6,4,20
2868.266667,4,20
-992.7,8,20
-928.2333333,8,20
-369.1,8,20
-99.66666667,8,20
0.8,8,20
2108.433333,8,20
2949.4,8,20
-758.0666667,16,20
-416.6333333,16,20
1227.533333,16,20
2630.133333,16,20
-186.6666667,32,20
11.7,32,20
1128.8,32,20
1750.266667,32,20
1868.666667,32,20
2194.066667,32,20
2839.533333,32,20
-489.9333333,64,20
42.9,64,20
44.4,64,20
229.2333333,64,20
328.9333333,64,20
648,64,20
2016.233333,64,20
2880.433333,64,20
-271.6,128,20
387.0666667,128,20
419.4666667,128,20
502.0666667,128,20
1390.633333,128,20
1495.633333,128,20
1947.066667,128,20
2127.333333,128,20
2191.8,128,20
2750.933333,128,20
-806.5666667,256,20
-717.7,256,20
-604.6666667,256,20
-349.7666667,256,20
205.9666667,256,20
264.6333333,256,20
291.2,256,20
309.8333333,256,20
579.8666667,256,20
776.1333333,256,20
823.2666667,256,20
834.2,256,20
883.5,256,20
1079.166667,256,20
1174.2,256,20
1214.766667,256,20
1279.133333,256,20
1301.8,256,20
1437.2,256,20
1543.966667,256,20
1811,256,20
2002.833333,256,20
2231.8,256,20
2352.8,256,20
2796.466667,256,20
2827.633333,256,20
